,text,loglikelihood
13619,ramayana,-0.6931330706652302
13620,demon,-2.9444248692717254
13621,wolverine,-0.6931330706652302
13622,ondemand,-0.6931330706652302
13623,ifpi,-0.6931330706652302
13624,hooker,1.410989471507044e-05
13625,bangkok,-0.6931330706652302
13626,ari,-1.0985981787733947
13627,okabout,-0.6931330706652302
13628,martial,-3.0204107762496477
13629,shaolin,-1.0985981787733947
13630,kungfu,0.4054792180028796
13631,macroeconomics,-1.0985981787733947
13632,parrramatta,-0.6931330706652302
13633,barnstars,-1.2527488586006528
13634,trio,-3.258082428126767
13635,byu,-1.3862802512251755
13636,turley,-2.079427431785121
13637,glen,-1.504063286881559
13638,confidential,-0.6931330706652302
13639,1892,-2.3978811629036554
13640,candid,-1.3862802512251755
13641,confidentiality,-1.0985981787733947
13642,culpability,-1.3862802512251755
13643,utahns,-0.6931330706652302
13644,troublesome,-1.6094238025393852
13645,coauthor,-1.3862802512251755
13646,nonlds,-0.6931330706652302
13647,perpetrator,-1.0985981787733947
13648,evaluation,-2.564935247566822
13649,catharsis,-1.0985981787733947
13650,candidly,-0.6931330706652302
13651,wikiers,-0.6931330706652302
13652,stockport,-1.0985981787733947
13653,spui,-1.4815904310295003
13654,spuis,-0.6931330706652302
13655,boasting,0.6931612904546604
13656,comprehension,1.410989471507044e-05
13657,ashida,-0.6931330706652302
13658,kim,-1.8245351821563307
13659,söderköping,-0.6931330706652302
13660,wad,-1.0985981787733947
13661,cream,-2.3978811629036554
13662,wikicommons,-0.6931330706652302
13663,warmly,-1.3862802512251755
13664,witkacy,-1.79174535933334
13665,infringes,-1.3862802512251755
13666,worldvieweg,-0.6931330706652302
13667,injunction,-1.9458960391605982
13668,julyaugust,-1.0985981787733947
13669,skeptical,-1.79174535933334
13670,inquirer,-0.6931330706652302
13671,massimo,-0.6931330706652302
13672,pigliucci,-0.6931330706652302
13673,argues,-2.564935247566822
13674,quantitative,-0.6931330706652302
13675,bitter,-1.178640886446931
13676,spews,1.410989471507044e-05
13677,mindful,-0.6931330706652302
13678,venue,-1.6739623236769563
13679,sicilian,-1.79174535933334
13680,midatlantic,-0.6931330706652302
13681,midwest,-1.6094238025393852
13682,scandinavian,-2.079427431785121
13683,dumbpolacks,-0.6931330706652302
13684,duly,-0.6931330706652302
13685,superfriendly,-0.6931330706652302
13686,commoner,-1.0985981787733947
13687,misperceptions,-0.6931330706652302
13688,inconsiderate,-1.0985981787733947
13689,blitzkrieg,-0.6931330706652302
13690,neglible,-0.6931330706652302
13691,meaningless,-2.564935247566822
13692,apathy,-1.3862802512251755
13693,encyclopaedically,0.6931612904546604
13694,bigwig,0.6931612904546604
13695,stubborness,1.0986263985628248
13696,zephram,-1.79174535933334
13697,stark,-2.3978811629036554
13698,indicative,-1.2527488586006528
13699,jayjgs,-2.3025709830993306
13700,0224,-0.6931330706652302
13701,rewoven,-0.6931330706652302
13702,backhowever,-0.6931330706652302
13703,dinner,-2.1972104674415043
13704,harpy,-1.0985981787733947
13705,pnrs,-2.3978811629036554
13706,pnrshuman,-0.6931330706652302
13707,analogize,-0.6931330706652302
13708,pnrss,-1.6094238025393852
13709,laundry,-1.79174535933334
13710,pulsar,-0.6931330706652302
13711,lifeforms,-0.6931330706652302
13712,flagellum,-1.6094238025393852
13713,bacteria,-1.79174535933334
13714,neccessary,-1.6094238025393852
13715,observable,-1.9458960391605982
13716,repeatable,-1.3862802512251755
13717,rigorous,-1.79174535933334
13718,cooler,1.410989471507044e-05
13719,flaunt,1.0986263985628248
13720,rationally,-1.0985981787733947
13721,umm,-1.0985981787733947
13722,httpenwikipediaorgwikiwikipediablockingpolicypersonalattacks28old29,0.6931612904546604
13723,usergabrielsimon,0.6931612904546604
13724,speller,1.0986263985628248
13725,sapien,1.410989471507044e-05
13726,voldemort,0.6931612904546604
13727,saya,0.6931612904546604
13728,inductive,-1.3862802512251755
13729,induce,-1.79174535933334
13730,shuttle,-1.6094238025393852
13731,speced,-0.6931330706652302
13732,nasa,-2.3978811629036554
13733,explode,-2.3978811629036554
13734,dice,-1.79174535933334
13735,roulette,1.410989471507044e-05
13736,casino,-1.3862802512251755
13737,gambler,-1.0985981787733947
13738,roullette,-0.6931330706652302
13739,coincidental,-1.3862802512251755
13740,midly,-0.6931330706652302
13741,pilz,-1.6094238025393852
13742,httpwwwfreearchiveorgwiki2indexphptapeediting,-0.4054509982134493
13743,crapsey,-1.9458960391605982
13744,collegeague,-0.6931330706652302
13745,freplyspang,-1.3862802512251755
13746,copyvo,-1.0985981787733947
13747,salient,-1.6094238025393852
13748,anyones,-1.6094238025393852
13749,expend,-1.6094238025393852
13750,bolton,-1.0985981787733947
13751,upto,-1.79174535933334
13752,imporving,-0.6931330706652302
13753,promot,-0.6931330706652302
13754,revisiondepicts,-0.6931330706652302
13755,viceroy,-0.6931330706652302
13756,euphemictically,-0.6931330706652302
13757,underemphasizes,-0.6931330706652302
13758,andeans,-0.6931330706652302
13759,rudraksha,-1.3862802512251755
13760,hai,-0.6931330706652302
13761,sixteen,-1.79174535933334
13762,costly,-1.0985981787733947
13763,marketand,-0.6931330706652302
13764,italicize,-1.79174535933334
13765,pasugo,-0.6931330706652302
13766,meanon,0.6931612904546604
13767,iranicas,-0.6931330706652302
13768,witth,-0.6931330706652302
13769,afghanistand,-0.6931330706652302
13770,aryana,-1.79174535933334
13771,ariana,-2.484892539893285
13772,iranica,-2.3025709830993306
13773,respective,-2.9444248692717254
13774,experties,-0.6931330706652302
13775,embassy,-1.79174535933334
13776,khorasan,-1.0985981787733945
13777,clueless,-2.1972104674415043
13778,sincerity,-1.79174535933334
13779,israelophile,-0.6931330706652302
13780,partnerincrime,-0.6931330706652302
13781,calvin,-1.9458960391605982
13782,suisse,-0.6931330706652302
13783,needlessly,-0.2876679625570657
13784,misspell,-0.8472837504924884
13785,gabrielsimon,1.410989471507044e-05
13786,deliberate,-1.9095283949897235
13787,honeycomb,-1.0985981787733947
13788,fossilize,-0.6931330706652302
13789,bunyan,-0.6931330706652302
13790,wrestling,-1.5581305081518348
13791,ox,-0.6931330706652302
13792,irrefutable,-1.79174535933334
13793,hurdle,-1.3862802512251755
13794,jam,-1.3862802512251755
13795,forensic,-1.79174535933334
13796,uncontroversial,-2.1972104674415043
13797,supernatural,-1.2527488586006528
13798,breach,-2.484892539893285
13799,empiricism,-0.6931330706652302
13800,irreducable,-0.6931330706652302
13801,inorganic,-0.6931330706652302
13802,manmade,-0.6931330706652302
13803,surreptitious,-1.3862802512251755
13804,encoraged,-0.6931330706652302
13805,anarchy,-2.3978811629036554
13806,12th,-2.079427431785121
13807,avestan,-1.0985981787733947
13808,aryanem,-2.3025709830993306
13809,vaejo,-2.6390432197205436
13810,vandidad,-0.6931330706652302
13811,fargashte,-0.6931330706652302
13812,yekom,-0.6931330706652302
13813,aria,-2.708036091207495
13814,haraiva,-1.6094238025393852
13815,herat,-1.3862802512251755
13816,harirud,-1.3862802512251755
13817,arianem,-1.3862802512251755
13818,haraivo,-1.0985981787733947
13819,avestanold,-0.6931330706652302
13820,hagmatana,-0.6931330706652302
13821,ekbatana,-0.6931330706652302
13822,satapry,-0.6931330706652302
13823,behistun,-0.6931330706652302
13824,inscription,-2.6390432197205436
13825,xerxes,-1.3862802512251755
13826,avesta,-0.6931330706652302
13827,whereabouts,-1.3862802512251755
13828,bahram,-1.3862802512251755
13829,farahvashi,-1.6094238025393852
13830,vij,-1.0985981787733947
13831,zereshk,-1.7047339823437102
13832,harirudharaivogreek,-0.6931330706652302
13833,aberoo,-0.6931330706652302
13834,beahviour,-0.6931330706652302
13835,camel,-1.0985981787733947
13836,rider,-1.7047339823437102
13837,zionst,-0.6931330706652302
13838,anouncements,-0.6931330706652302
13839,extraordinarily,-1.0985981787733947
13840,anticipiated,-0.6931330706652302
13841,rajsanjani,-0.6931330706652302
13842,rafsanjani,-1.0985981787733947
13843,allegatoins,-0.6931330706652302
13844,cursory,-1.3862802512251755
13845,afp,-0.6931330706652302
13846,antiiran,-0.6931330706652302
13847,prozionist,-1.0985981787733947
13848,iranrelated,-0.4054509982134493
13849,wathiik,-0.6931330706652302
13850,wether,-2.3978811629036554
13851,ghetto,-1.0985981787733947
13852,hilarious,-1.504063286881559
13853,cuss,-1.504063286881559
13854,slimvirgins,-2.079427431785121
13855,unsourced,-3.511531328936306
13856,typed,-1.79174535933334
13857,swore,-1.9458960391605982
13858,explitive,-0.6931330706652302
13859,moronic,-0.2876679625570657
13860,strawman,-1.6094238025393852
13861,misquote,-1.3862802512251755
13862,2042,-1.0985981787733947
13863,responsive,-1.0985981787733947
13864,assassinate,-1.79174535933334
13865,duckecho,-0.6931330706652302
13866,swell,-0.6931330706652302
13867,terrischiavodiff18616024oldid18601666,-0.6931330706652302
13868,diff,-4.9971981638694
13869,denies,-1.6094238025393852
13870,bernats,-1.0985981787733947
13871,aan,-1.0985981787733947
13872,woke,-1.6094238025393852
13873,pvswhat,-0.6931330706652302
13874,prognostic,-0.6931330706652302
13875,certainty,-2.1972104674415043
13876,prety,-1.3862802512251755
13877,noise,-1.3217417300876044
13878,awoke,-1.0985981787733947
13879,journalese,-0.6931330706652302
13880,govorner,-0.6931330706652302
13881,cardiac,-1.6094238025393852
13882,pvs,-1.0985981787733947
13883,neurologist,-1.79174535933334
13884,minimally,-1.3862802512251755
13885,conscious,-2.079427431785121
13886,diasnosis,-0.6931330706652302
13887,1994,-3.367281720091759
13888,pecarek,-1.3862802512251755
13889,pecareks,-1.6094238025393852
13890,attentive,-1.79174535933334
13891,wordmr,-0.6931330706652302
13892,guardianmight,-0.6931330706652302
13893,courtappointed,-0.6931330706652302
13894,jeffery,-1.6094238025393852
13895,karp,-1.0985981787733947
13896,barnhill,-1.0985981787733947
13897,recovery,-0.5108115138712755
13898,prognosis,-1.0985981787733947
13899,httpenwikipediaorgwindexphptitle,-1.0985981787733947
13900,acknowledgement,-1.6094238025393852
13901,misdirect,-1.0985981787733947
13902,disapora,-0.6931330706652302
13903,watchin,-0.6931330706652302
13904,tshilo,1.410989471507044e-05
13905,wikipediagaming,-0.6931330706652302
13906,foment,-0.6931330706652302
13907,unrest,-1.79174535933334
13908,aggravation,-1.0985981787733947
13909,ypure,-0.6931330706652302
13910,witkacys,-0.6931330706652302
13911,ulterior,-1.9458960391605982
13912,apathetic,-0.6931330706652302
13913,wpcivility,-0.6931330706652302
13914,wppoint,-2.564935247566822
13915,carew,-0.6931330706652302
13916,wpnpa,-1.6863848436755136
13917,wikipediadealing,-0.6931330706652302
13918,antisocial,-0.6931330706652302
13919,disregared,0.6931612904546604
13920,zealousness,0.6931612904546604
13921,ferret,0.6931612904546604
13922,irishpunktom,-0.9162766219794399
13923,clearup,-0.6931330706652302
13924,spring,-2.564935247566822
13925,discusions,-0.6931330706652302
13926,doona,-1.79174535933334
13927,tontine,-0.6931330706652302
13928,feduna,-1.3862802512251755
13929,sensationalization,-0.6931330706652302
13930,orchestrate,-1.0985981787733947
13931,proisraelprozionism,-0.6931330706652302
13932,intentionally,-2.3978811629036554
13933,misinterpret,-1.3862802512251755
13934,anchorperson,-0.6931330706652302
13935,usisraeli,-0.6931330706652302
13936,airiianem,-1.0985981787733947
13937,achaemenids,-1.0985981787733947
13938,arya,-1.3862802512251755
13939,afghani,-1.6094238025393852
13940,torke,1.410989471507044e-05
13941,tablo,1.410989471507044e-05
13942,accomplice,-1.3862802512251755
13943,mischief,1.410989471507044e-05
13944,fairminded,0.6931612904546604
13945,ez80,-1.0985981787733947
13946,16mb,-0.6931330706652302
13947,embarrasing,-1.3862802512251755
13948,clever,-1.5686018080191302
13949,eventoned,-0.6931330706652302
13950,irritation,-1.6094238025393852
13951,wikip,-2.833199234161501
13952,avenue,-2.833199234161501
13953,endless,-2.25127768871178
13954,loop,-1.6094238025393852
13955,positionclaims,-0.6931330706652302
13956,genrated,-0.6931330706652302
13957,messaage,-0.6931330706652302
13958,eb,-1.3862802512251755
13959,sentencebysentence,-0.6931330706652302
13960,differs,-2.3025709830993306
13961,rochester,-0.4054509982134493
13962,brittanica,-1.504063286881559
13963,teaser,-1.0985981787733947
13964,nonmember,-0.6931330706652302
13965,truncate,-1.0985981787733947
13966,httpwwwbritannicacomebarticletocid9125441,-0.6931330706652302
13967,puppetting,-0.6931330706652302
13968,adapt,-2.079427431785121
13969,dummy,-1.2527488586006528
13970,heyen,-0.6931330706652302
13971,copyvioing,-0.6931330706652302
13972,oversees,-1.0985981787733947
13973,override,-1.6094238025393852
13974,candor,-1.0985981787733947
13975,monitor,-2.1972104674415043
13976,posting,-2.1972104674415043
13977,blockedblacklisted,-0.6931330706652302
13978,boilerplate,-1.6094238025393852
13979,resust,-0.6931330706652302
13980,lockheedmartin,-1.0985981787733947
13981,exemption,-0.6931330706652302
13982,vandales,-0.6931330706652302
13983,catchall,-1.3862802512251755
13984,ballcap,-0.6931330706652302
13985,mangle,-1.6094238025393852
13986,dishwasher,-0.6931330706652302
13987,accussing,-0.6931330706652302
13988,peacock,-1.0985981787733947
13989,♬,-1.0985981787733947
13990,delusion,-1.5404309310524338
13991,infiltration,-0.4054509982134493
13992,bite,-1.1526654000436702
13993,bum,0.4054792180028796
13994,whip,-0.3364581267264978
13995,mets,-1.0985981787733947
13996,aerobics,-0.6931330706652302
13997,avidly,-1.79174535933334
13998,babyboomers,-0.6931330706652302
13999,joggingcrazy,-0.6931330706652302
14000,vo2,-0.6931330706652302
14001,10minutes,-0.6931330706652302
14002,metabolic,-1.6094238025393852
14003,mph,-2.1972104674415043
14004,miling,-1.0985981787733947
14005,calorie,-0.6931330706652302
14006,40hour,-0.6931330706652302
14007,stanselmdoc,-0.6931330706652302
14008,whittle,-1.0985981787733947
14009,michaelschindlers,-0.6931330706652302
14010,chronological,-2.079427431785121
14011,sidetrack,-1.3862802512251755
14012,heeeeey,-0.6931330706652302
14013,hehehe,-1.0985981787733947
14014,speciation,-1.0985981787733947
14015,jumping,-0.9162766219794398
14016,fray,-1.6094238025393852
14017,wps,-1.0985981787733947
14018,freecontent,-0.6931330706652302
14019,yawn,1.410989471507044e-05
14020,charity,-1.9458960391605982
14021,panic,-2.079427431785121
14022,peanut,-1.504063286881559
14023,coffee,-2.484892539893285
14024,duh,-1.6094238025393852
14025,spis,-0.6931330706652302
14026,meantime,-3.332190400280489
14027,minidispute,-0.6931330706652302
14028,1942,-1.79174535933334
14029,downhome,-0.6931330706652302
14030,extremly,-1.3862802512251755
14031,probush,-1.0985981787733947
14032,mus,-0.6931330706652302
14033,elenap,-1.0985981787733947
14034,premise,-2.833199234161501
14035,presumptuously,-0.6931330706652302
14036,blindly,-1.504063286881559
14037,medal,-1.9458960391605982
14038,nonobjectivity,-0.6931330706652302
14039,manipulatively,-0.6931330706652302
14040,herring,-1.0985981787733947
14041,openmindedness,-1.0985981787733947
14042,machination,-1.79174535933334
14043,anticult,1.410989471507044e-05
14044,laughter,-1.9458960391605982
14045,loyal,-2.6390432197205436
14046,deplete,-1.3862802512251755
14047,scriptural,-0.6931330706652302
14048,worldly,-1.6094238025393852
14049,peep,-0.6931330706652302
14050,muse,-2.1972104674415043
14051,specially,-1.992416054795491
14052,1500,-2.6390432197205436
14053,120,-2.079427431785121
14054,expels,-0.6931330706652302
14055,biting,-1.79174535933334
14056,licker,0.5108397336607058
14057,peole,-1.6094238025393852
14058,ont,-1.0985981787733947
14059,ina,-1.3862802512251755
14060,redneckfact,-0.6931330706652302
14061,presiednet,-0.6931330706652302
14062,termfact,-0.6931330706652302
14063,upbringing,-1.6094238025393852
14064,quif,0.6931612904546604
14065,sodomite,-0.9162766219794399
14066,thump,0.6931612904546604
14067,speach,-0.6931330706652302
14068,winger,-0.4054509982134493
14069,yuk,1.3863084710146056
14070,appologies,-1.3862802512251755
14071,moronics,-0.6931330706652302
14072,assholeitude,-0.6931330706652302
14073,cockbites,-0.6931330706652302
14074,reienforcments,-0.6931330706652302
14075,unbias,-0.6931330706652302
14076,democrasy,-0.6931330706652302
14077,ryanfreisling,-0.6931330706652302
14078,hump,1.410989471507044e-05
14079,felating,-0.6931330706652302
14080,fonding,-0.6931330706652302
14081,assmuncher,-0.6931330706652302
14082,priest,-1.526042193600334
14083,limbaugh,-1.79174535933334
14084,fagometer,-0.6931330706652302
14085,ncdave,-0.6931330706652302
14086,intellegence,-1.0985981787733947
14087,meshugina,-0.6931330706652302
14088,zod,-1.3862802512251755
14089,boo,-1.3862802512251755
14090,yah,-1.3862802512251755
14091,hitlerlike,-0.6931330706652302
14092,awhile,-2.708036091207495
14093,ignoramus,1.0986263985628248
14094,imbecile,0.6931612904546604
14095,imageodyssey1jpg,-0.6931330706652302
14096,✉,-2.079427431785121
14097,imageodyssey2jpg,-0.6931330706652302
14098,imageodyssey3jpg,-0.6931330706652302
14099,depress,-1.6094238025393852
14100,cultlike,-1.6094238025393852
